ECG,RED,IR,PCG
2256,105673,73406,0
1587,105602,73414,0
2272,105688,73377,0
2312,105641,73356,0
2233,105627,73294,0
2244,105624,73380,0
2250,105627,73340,0
2257,105679,73322,0
2284,105651,73354,0
2320,105632,73334,0
2322,105638,73372,0
2332,105572,73377,0
2328,105676,73354,0
2340,105629,73307,0
2328,105635,73384,0
2356,105614,73352,0
2316,105701,73360,0
2320,105644,73303,0
2304,105640,73389,0
2296,105652,73361,0
2288,105685,73357,0
2288,105638,73329,0
2332,105638,73397,0
2248,105656,73344,0
2256,105661,73370,0
2252,105643,73364,0
2248,105627,73398,0
2256,105670,73381,0
2257,105663,73348,0
2261,105639,73345,0
2264,105652,73410,0
2258,105669,73355,0
2212,105656,73353,0
2259,105662,73396,0
1592,105631,73416,0
2266,105665,73372,0
2244,105676,73415,0
2240,105655,73397,0
2290,105653,73402,0
2322,105690,73411,0
2336,105680,73427,0
2330,105627,73458,0
2320,105701,73406,0
2316,105690,73406,0
2316,105678,73432,0
2304,105634,73476,0
2280,105719,73418,0
2288,105689,73407,0
2280,105680,73461,0
2276,105641,73448,0
2274,105727,73444,0
2273,105703,73431,0
2274,105697,73463,0
2268,105666,73458,0
2264,105726,73439,0
2274,105713,73417,0
2248,105692,73480,0
2268,105665,73456,0
2276,105733,73444,0
2272,105676,73405,0
2272,105704,73472,0
2258,105708,73452,0
2242,105755,73460,0
2218,105702,73422,0
2252,105700,73488,0
1590,105695,73464,0
2264,105759,73452,0
2242,105700,73552,0
2256,105762,73537,0
2242,105728,73495,0
2274,105731,73532,0
2274,105739,73510,0
2304,105727,73561,0
2294,105765,73540,0
2304,105737,73519,0
2296,105718,73555,0
2304,105692,73570,0
2284,105772,73525,0
2288,105739,73514,0
2296,105735,73567,0
2276,105701,73539,0
2289,105787,73509,0
2280,105734,73493,0
2282,105730,73570,0
2290,105719,73535,0
2280,105771,73532,0
2288,105720,73473,0
2276,105747,73572,0
2268,105733,73536,0
2268,105784,73537,0
2269,105735,73488,0
2280,105725,73563,0
2265,105725,73529,0
2240,105795,73535,0
2252,105749,73497,0
2198,105732,73570,0
2236,105745,73538,0
1467,105784,73543,0
2240,105759,73524,0
2205,105737,73593,0
2208,105776,73563,0
2210,105796,73548,0
2264,105763,73574,0
2268,105744,73526,0
2290,105741,73592,0
2284,105716,73577,0
2296,105792,73556,0
2296,105765,73516,0
2296,105753,73585,0
2290,105730,73566,0
2284,105804,73551,0
2296,105753,73505,0
2294,105746,73596,0
2292,105759,73555,0
2292,105807,73549,0
2288,105758,73529,0
2278,105737,73593,0
2280,105773,73541,0
2280,105771,73555,0
2284,105730,73562,0
2272,105735,73615,0
2272,105786,73540,0
2256,105758,73545,0
2272,105756,73583,0
2256,105722,73563,0
2250,105802,73534,0
2229,105751,73507,0
2210,105735,73576,0
2230,105774,73566,0
1482,105788,73566,0
2252,105754,73541,0
2244,105800,73580,0
2256,105772,73566,0
2261,105779,73604,0
2256,105777,73537,0
2260,105790,73635,0
2320,105787,73585,0
2281,105821,73590,0
2284,105765,73558,0
2292,105760,73643,0
2284,105822,73591,0
2284,105818,73587,0
2296,105791,73588,0
2288,105770,73651,0
2280,105806,73601,0
2304,105809,73596,0
2288,105774,73593,0
2288,105769,73650,0
2280,105805,73603,0
2273,105793,73594,0
2256,105779,73621,0
2260,105743,73667,0
2257,105814,73610,0
2232,105793,73613,0
2253,105770,73636,0
2252,105728,73650,0
2257,105827,73607,0
2258,105790,73593,0
2236,105787,73641,0
2213,105751,73616,0
2261,105835,73605,0
1586,105790,73577,0
2276,105790,73654,0
2264,105868,73679,0
2248,105834,73650,0
2264,105817,73671,0
2288,105864,73674,0
2292,105844,73671,0
2292,105825,73692,0
2274,105791,73716,0
2288,105865,73681,0
2280,105831,73658,0
2256,105822,73719,0
2272,105787,73720,0
2268,105877,73692,0
2256,105853,73665,0
2244,105851,73722,0
2280,105788,73706,0
2244,105890,73697,0
2224,105854,73653,0
2228,105836,73735,0
2232,105829,73695,0
2240,105896,73701,0
2232,105850,73656,0
2250,105859,73734,0
2248,105863,73703,0
2248,105899,73709,0
2304,105847,73674,0
2265,105856,73753,0
2240,105861,73712,0
2212,105896,73727,0
2260,105847,73688,0
1527,105853,73787,0
2282,105879,73735,0
2216,105884,73735,0
2224,105894,73825,0
2216,105889,73784,0
2272,105878,73793,0
2268,105942,73792,0
2288,105892,73761,0
2288,105882,73824,0
2296,105924,73797,0
2298,105938,73803,0
2288,105884,73759,0
2280,105878,73848,0
2292,105919,73804,0
2290,105924,73816,0
2282,105911,73817,0
2292,105878,73866,0
2284,105948,73829,0
2284,105907,73788,0
2282,105910,73854,0
2272,105864,73827,0
2280,105961,73824,0
2264,105899,73772,0
2282,105915,73861,0
2282,105912,73825,0
2285,105948,73822,0
2288,105924,73774,0
2284,105912,73849,0
2280,105907,73821,0
2258,105956,73839,0
2224,105908,73796,0
2256,105909,73881,0
1580,105951,73847,0
2258,105947,73850,0
2210,105931,73839,0
2240,105913,73907,0
2216,105955,73862,0
2872,105912,73897,0
2948,105954,73885,0
3040,105922,73875,0
2976,105911,73919,0
2986,105954,73884,0
2980,105961,73893,0
2938,105935,73896,0
2922,105917,73950,0
2888,105957,73906,0
2836,105960,73908,0
2796,105944,73925,0
2754,105915,73954,0
2696,105978,73902,0
2636,105934,73883,0
2592,105949,73943,0
2528,105906,73948,0
2464,105996,73910,0
2408,105950,73885,0
2349,105952,73943,0
2290,105894,73936,0
2236,105996,73918,0
2200,105946,73868,0
2162,105959,73955,0
2130,105964,73917,0
2080,106007,73916,0
2029,105943,73867,0
2060,105958,73951,0
1275,105955,73926,0
2048,106014,73923,0
1805,105988,73912,0
1953,105970,73988,0
2008,106031,73957,0
2160,105951,74006,0
2040,106012,73967,0
2201,105987,73978,0
2184,105982,73986,0
2272,105955,74008,0
2208,106008,73953,0
2220,105975,73955,0
2256,105973,73997,0
2232,105943,73999,0
2292,106025,73960,0
2308,105983,73938,0
2266,105983,74015,0
2256,105949,74019,0
2256,106028,73989,0
2272,105990,73953,0
2264,105995,73998,0
2320,105950,73989,0
2272,106013,73995,0
2316,105997,73954,0
2248,105996,74007,0
2272,105960,74001,0
2252,106063,74011,0
2252,105993,73955,0
2256,106009,74025,0
2288,105985,74012,0
2230,106053,74002,0
2256,105990,73961,0
1492,106008,74038,0
2274,106026,74001,0
2237,106041,74073,0
2256,106049,74095,0
2276,106071,74060,0
2320,106039,74045,0
2304,106039,74098,0
2310,106000,74102,0
2298,106066,74074,0
2308,106059,74038,0
2309,106046,74114,0
2360,106005,74104,0
2312,106094,74068,0
2305,106048,74045,0
2304,106051,74123,0
2292,106018,74085,0
2296,106101,74089,0
2290,106055,74059,0
2304,106057,74124,0
2264,106027,74100,0
2276,106102,74099,0
2280,106047,74060,0
2288,106064,74127,0
2278,106039,74086,0
2280,106121,74109,0
2288,106078,74051,0
2288,106073,74140,0
2297,106040,74118,0
2320,106121,74107,0
2236,106080,74089,0
2288,106081,74134,0
1622,106016,74138,0
2304,106092,74113,0
2297,106077,74099,0
2268,106104,74107,0
2276,106063,74093,0
2272,106059,74101,0
2313,106050,74109,0
2308,106052,74126,0
2336,106036,74085,0
2340,106108,74066,0
2338,106050,74014,0
2336,106044,74099,0
2376,106063,74045,0
2331,106075,74043,0
2340,106023,73999,0
2280,106032,74076,0
2362,106050,74038,0
2304,106041,74013,0
2310,106000,73991,0
2304,106006,74057,0
2304,106023,73998,0
2306,106037,73985,0
2312,106001,73975,0
2294,105967,74010,0
2312,106009,73977,0
2306,106006,73951,0
2306,105976,73940,0
2320,105951,73991,0
2312,106008,73934,0
2314,105957,73912,0
2292,105945,73933,0
2256,105942,73950,0
2288,105985,73889,0
1664,105938,73863,0
2266,105798,73534,0
2265,105752,73536,0
2330,105765,73547,0
2368,105752,73528,0
2357,105758,73504,0
2356,105709,73484,0
2344,105715,73540,0
2336,105753,73482,0
2328,105723,73476,0
2332,105704,73487,0
2321,105658,73509,0
2314,105728,73442,0
2308,105706,73422,0
2308,105681,73449,0
2306,105637,73460,0
2304,105686,73415,0
2308,105676,73401,0
2304,105680,73430,0
2300,105619,73425,0
2304,105706,73392,0
2304,105656,73354,0
2296,105656,73407,0
2304,105611,73397,0
2296,105669,73361,0
2300,105643,73327,0
2296,105637,73375,0
2276,105593,73339,0
2244,105674,73335,0
2276,105621,73271,0
1612,105628,73361,0
2292,105625,73311,0
2274,105648,73323,0
2260,105647,73252,0
2252,105581,73213,0
2288,105583,73280,0
2292,105598,73243,0
2276,105581,73276,0
2284,105589,73289,0
2284,105562,73254,0
2306,105612,73256,0
2296,105585,73196,0
2304,105580,73272,0
2304,105595,73243,0
2304,105644,73236,0
2312,105568,73212,0
2308,105591,73277,0
2304,105610,73251,0
2308,105591,73250,0
2296,105593,73232,0
2304,105572,73294,0
2308,105607,73234,0
2308,105609,73255,0
2336,105580,73226,0
2324,105581,73295,0
2321,105598,73244,0
2324,105587,73241,0
2328,105589,73269,0
2320,105537,73293,0
2321,105608,73242,0
2328,105573,73241,0
2306,105601,73291,0
2269,105531,73277,0
2312,105629,73253,0
1650,105589,73234,0
2240,105562,73305,0
2297,105664,73299,0
2304,105655,73309,0
2320,105568,73331,0
2320,105660,73298,0
2346,105617,73291,0
2342,105611,73327,0
2340,105569,73317,0
2338,105664,73312,0
2336,105639,73270,0
2340,105623,73324,0
2336,105561,73305,0
2332,105653,73303,0
2348,105607,73275,0
2336,105627,73343,0
2342,105569,73323,0
2340,105655,73321,0
2337,105613,73283,0
2322,105619,73349,0
2324,105582,73333,0
2320,105667,73305,0
2322,105642,73311,0
2330,105622,73352,0
2312,105582,73350,0
2328,105677,73339,0
2354,105641,73285,0
2324,105640,73370,0
2294,105570,73344,0
2360,105671,73335,0
1572,105639,73303,0
2360,105637,73364,0
2368,105589,73353,0
2336,105686,73418,0
2380,105635,73413,0
2324,105714,73413,0
2328,105689,73421,0
2324,105674,73350,0
2353,105678,73435,0
2354,105628,73420,0
2368,105719,73410,0
2364,105679,73366,0
2368,105685,73439,0
2368,105631,73432,0
2374,105709,73420,0
2352,105689,73394,0
2362,105675,73456,0
2353,105647,73441,0
2354,105714,73424,0
2340,105668,73395,0
2344,105675,73445,0
2332,105626,73449,0
2312,105715,73429,0
2340,105708,73404,0
2338,105680,73466,0
2336,105674,73441,0
2320,105756,73437,0
2340,105685,73394,0
2344,105696,73467,0
2332,105650,73443,0
2316,105763,73426,0
2288,105702,73397,0
2322,105699,73462,0
1558,105694,73441,0
2297,105730,73463,0
2288,105744,73468,0
2340,105696,73439,0
2368,105681,73511,0
2360,105740,73440,0
2356,105719,73470,0
2346,105704,73494,0
2336,105681,73514,0
2346,105751,73451,0
2344,105711,73457,0
2341,105702,73498,0
2340,105661,73511,0
2330,105743,73464,0
2325,105716,73445,0
2332,105719,73486,0
2332,105673,73499,0
2328,105739,73464,0
2320,105721,73450,0
2336,105698,73504,0
2336,105662,73508,0
2336,105742,73478,0
2346,105704,73437,0
2340,105728,73488,0
2344,105656,73504,0
2346,105738,73477,0
2356,105722,73463,0
2336,105713,73490,0
2302,105669,73490,0
2336,105763,73468,0
1557,105716,73466,0
2340,105713,73491,0
2320,105665,73516,0
2302,105711,73497,0
2298,105722,73517,0
2320,105742,73483,0
2304,105765,73488,0
2357,105716,73513,0
2340,105748,73488,0
2352,105769,73488,0
2376,105723,73447,0
2368,105733,73532,0
2357,105736,73488,0
2401,105788,73509,0
2344,105732,73441,0
2424,105728,73547,0
2396,105740,73497,0
2344,105776,73497,0
2360,105728,73453,0
2340,105717,73547,0
2332,105744,73500,0
2341,105788,73508,0
2324,105744,73454,0
2336,105733,73544,0
2328,105761,73501,0
2332,105796,73512,0
2332,105730,73457,0
2298,105735,73537,0
2328,105735,73524,0
2314,105790,73508,0
2314,105730,73483,0
2293,105752,73560,0
2256,105746,73525,0
2277,105792,73530,0
1634,105749,73473,0
2306,105807,73574,0
2308,105801,73595,0
2352,105797,73634,0
2388,105791,73611,0
2376,105836,73597,0
2368,105786,73559,0
2376,105779,73638,0
2354,105802,73613,0
2368,105832,73600,0
2364,105785,73569,0
2360,105791,73640,0
2380,105803,73610,0
2368,105842,73608,0
2401,105794,73575,0
2352,105790,73662,0
2360,105813,73627,0
2352,105845,73644,0
2352,105795,73596,0
2344,105791,73664,0
2352,105822,73638,0
2336,105868,73643,0
2332,105805,73602,0
2336,105808,73663,0
2320,105821,73657,0
2309,105857,73647,0
2316,105811,73603,0
2272,105801,73689,0
2260,105835,73664,0
2306,105851,73653,0
1645,105828,73635,0
2306,105811,73709,0
2328,105852,73658,0
2306,105890,73741,0
2304,105916,73749,0
2308,105874,73710,0
2354,105857,73747,0
2344,105894,73784,0
2368,105875,73746,0
2362,105919,73753,0
2370,105850,73695,0
2376,105877,73801,0
2421,105897,73741,0
2368,105929,73758,0
2356,105886,73726,0
2356,105876,73802,0
2361,105869,73760,0
2344,105930,73751,0
2402,105873,73714,0
2352,105882,73801,0
2400,105891,73781,0
2354,105925,73777,0
2354,105869,73730,0
2344,105864,73816,0
2352,105897,73783,0
2356,105939,73806,0
2346,105864,73740,0
2348,105882,73837,0
2354,105900,73802,0
2353,105936,73791,0
2328,105899,73753,0
2304,105890,73852,0
2350,105927,73807,0
1580,105939,73802,0
2370,105892,73792,0
2336,105981,73870,0
2348,105940,73822,0
2560,105924,73879,0
2628,105978,73861,0
2682,105924,73822,0
2721,105933,73918,0
2737,105935,73852,0
2800,105993,73883,0
2834,105921,73835,0
2860,105933,73910,0
2896,105932,73873,0
2936,105977,73894,0
2956,105939,73848,0
2969,105947,73917,0
2980,105938,73892,0
2994,106008,73893,0
2992,105926,73852,0
2968,105933,73924,0
2944,105970,73889,0
2905,105987,73884,0
2880,105935,73886,0
2832,105951,73943,0
2840,105971,73902,0
2744,105967,73911,0
2744,105941,73908,0
2648,105942,73947,0
2580,105975,73905,0
2492,105973,73919,0
2482,105957,73918,0
1763,105927,73972,0
2404,105987,73914,0
2265,105985,73940,0
2168,105968,73994,0
2197,105927,73977,0
2240,105989,73984,0
2244,106022,73975,0
2276,105997,73972,0
2248,105987,74000,0
2288,105957,74014,0
2284,106008,73974,0
2284,105990,73971,0
2284,105990,74003,0
2280,105929,74028,0
2278,106028,73988,0
2320,105993,73976,0
2278,105992,74004,0
2288,105943,74036,0
2292,106020,73975,0
2304,106003,73999,0
2304,105991,74009,0
2304,105970,74038,0
2320,106026,73998,0
2320,106002,73977,0
2316,105990,74025,0
2328,105948,74048,0
2336,106034,73988,0
2336,105986,73995,0
2336,106003,74053,0
2328,105952,74042,0
2292,106036,74009,0
2336,105990,73989,0
1664,105993,74053,0
2357,105944,74026,0
2296,106082,74076,0
2297,106069,74083,0
2304,106051,74141,0
2376,106085,74105,0
2376,106060,74075,0
2404,106108,74065,0
2396,106061,74048,0
2384,106059,74149,0
2378,106081,74105,0
2362,106099,74104,0
2368,106066,74080,0
2364,106073,74141,0
2360,106092,74117,0
2361,106118,74112,0
2360,106076,74088,0
2338,106068,74154,0
2348,106080,74098,0
2348,106123,74112,0
2356,106085,74099,0
2344,106069,74156,0
2341,106112,74103,0
2340,106111,74139,0
2336,106084,74128,0
2336,106060,74172,0
2322,106112,74126,0
2308,106116,74133,0
2322,106092,74131,0
2296,106082,74184,0
2252,106123,74134,0
2250,106111,74151,0
1637,106099,74156,0
2312,106076,74195,0
2338,106123,74193,0
2324,106066,74184,0
2340,106131,74165,0
2354,106112,74165,0
2320,106152,74169,0
2388,106099,74108,0
2378,106094,74209,0
2373,106126,74157,0
2380,106157,74139,0
2368,106112,74102,0
2380,106103,74202,0
2378,106126,74139,0
2380,106125,74126,0
2384,106089,74096,0
2396,106079,74169,0
2394,106091,74115,0
2396,106119,74139,0
2412,106079,74061,0
2410,106091,74177,0
2416,106090,74098,0
2406,106126,74105,0
2400,106074,74051,0
2413,106065,74116,0
2408,106089,74089,0
2394,106107,74090,0
2390,106058,74037,0
2392,106053,74083,0
2362,106063,74069,0
2378,106095,74063,0
2376,106022,74013,0
1714,106033,74081,0
2388,106054,74010,0
2360,105821,73706,0
2384,105899,73700,0
2384,105838,73695,0
2416,105795,73721,0
2405,105850,73680,0
2416,105822,73659,0
2413,105815,73670,0
2416,105761,73697,0
2410,105841,73644,0
2404,105804,73612,0
2392,105778,73640,0
2384,105743,73631,0
2378,105814,73593,0
2384,105777,73587,0
2368,105772,73624,0
2368,105708,73616,0
2349,105787,73574,0
2348,105773,73554,0
2328,105765,73582,0
2360,105715,73571,0
2324,105776,73528,0
2324,105746,73528,0
2308,105734,73540,0
2309,105688,73558,0
2356,105759,73513,0
2308,105717,73490,0
2288,105725,73502,0
2250,105658,73517,0
2312,105747,73461,0
1593,105705,73439,0
2336,105710,73497,0
2352,105645,73404,0
2304,105654,73360,0
2306,105699,73369,0
2308,105645,73384,0
2340,105648,73344,0
2368,105654,73391,0
2380,105596,73399,0
2384,105685,73346,0
2376,105665,73354,0
2368,105628,73372,0
2352,105629,73388,0
2364,105663,73361,0
2356,105658,73356,0
2356,105648,73369,0
2368,105620,73399,0
2384,105700,73365,0
2400,105655,73378,0
2388,105645,73382,0
2346,105621,73398,0
2353,105678,73353,0
2336,105667,73364,0
2344,105638,73367,0
2342,105641,73400,0
2338,105681,73356,0
2346,105660,73378,0
2342,105646,73382,0
2342,105644,73426,0
2332,105699,73365,0
2300,105659,73345,0
2340,105649,73374,0
1660,105605,73400,0
2360,105704,73361,0
2320,105723,73416,0
2328,105684,73360,0
2320,105688,73443,0
2340,105718,73409,0
2362,105669,73420,0
2400,105744,73409,0
2392,105701,73376,0
2392,105689,73461,0
2392,105667,73446,0
2384,105745,73418,0
2388,105697,73408,0
2380,105686,73435,0
2378,105635,73461,0
2372,105754,73430,0
2352,105707,73412,0
2364,105708,73465,0
2360,105653,73471,0
2368,105759,73442,0
2364,105714,73418,0
2348,105705,73470,0
2356,105662,73459,0
2362,105739,73451,0
2356,105717,73423,0
2344,105698,73463,0
2352,105659,73500,0
2338,105742,73476,0
2338,105701,73441,0
2310,105704,73481,0
2288,105692,73497,0
2316,105768,73458,0
1544,105724,73438,0
2312,105720,73481,0
2310,105777,73561,0
2316,105767,73544,0
2314,105829,73544,0
2360,105775,73531,0
2352,105775,73501,0
2376,105777,73567,0
2394,105717,73564,0
2384,105820,73538,0
2376,105774,73523,0
2376,105764,73599,0
2380,105733,73553,0
2384,105814,73563,0
2384,105787,73517,0
2378,105752,73585,0
2386,105750,73565,0
2386,105845,73572,0
2386,105802,73526,0
2372,105784,73598,0
2370,105775,73579,0
2376,105829,73572,0
2360,105775,73535,0
2364,105778,73610,0
2346,105824,73571,0
2344,105841,73590,0
2344,105803,73539,0
2332,105787,73625,0
2336,105811,73576,0
2308,105820,73597,0
2264,105801,73557,0
2310,105784,73612,0
1637,105836,73581,0
2316,105835,73589,0
2314,105831,73650,0
2308,105775,73670,0
2352,105855,73617,0
2388,105810,73639,0
2388,105766,73650,0
2386,105862,73625,0
2356,105808,73589,0
2368,105826,73655,0
2368,105781,73659,0
2370,105858,73630,0
2364,105829,73614,0
2356,105811,73663,0
2368,105758,73636,0
2358,105856,73618,0
2364,105819,73587,0
2356,105817,73659,0
2360,105764,73655,0
2352,105845,73622,0
2352,105805,73613,0
2348,105811,73648,0
2342,105769,73629,0
2344,105859,73603,0
2346,105828,73584,0
2340,105846,73628,0
2348,105771,73631,0
2346,105858,73622,0
2328,105813,73588,0
2304,105831,73629,0
2349,105774,73635,0
1680,105862,73610,0
2376,105809,73580,0
2386,105813,73635,0
2344,105866,73629,0
2332,105828,73580,0
2336,105825,73670,0
2328,105765,73612,0
2329,105819,73619,0
2368,105889,73618,0
2368,105817,73567,0
2372,105832,73655,0
2374,105855,73626,0
2432,105868,73638,0
2370,105824,73584,0
2436,105811,73664,0
2380,105854,73629,0
2368,105875,73627,0
2369,105831,73626,0
2370,105838,73682,0
2368,105870,73634,0
2346,105872,73643,0
2346,105816,73603,0
2356,105837,73675,0
2364,105864,73639,0
2352,105887,73645,0
2356,105836,73607,0
2352,105840,73675,0
2368,105864,73653,0
2372,105884,73635,0
2418,105839,73615,0
2356,105843,73689,0
2316,105861,73647,0
2340,105886,73661,0
1700,105841,73623,0
2328,105851,73665,0
2320,105862,73704,0
2336,105863,73708,0
2370,105919,73671,0
2368,105884,73660,0
2362,105873,73730,0
2341,105898,73688,0
2368,105906,73711,0
2348,105873,73692,0
2346,105865,73753,0
2340,105909,73691,0
2336,105905,73699,0
2388,105899,73663,0
2336,105872,73742,0
2325,105931,73686,0
2321,105933,73713,0
2330,105883,73691,0
2328,105874,73750,0
2336,105906,73715,0
2325,105937,73736,0
2346,105888,73687,0
2352,105877,73764,0
2336,105907,73727,0
2336,105929,73744,0
2337,105886,73701,0
2336,105889,73773,0
2320,105914,73726,0
2284,105922,73718,0
2358,105871,73677,0
1543,105910,73767,0
2324,105920,73711,0
2320,105964,73744,0
2298,105941,73773,0
2298,105912,73830,0
2306,105899,73839,0
2308,105963,73783,0
2368,105958,73816,0
2362,105907,73842,0
2352,105960,73814,0
2380,105947,73794,0
2380,105942,73828,0
2373,105924,73855,0
2356,105986,73806,0
2373,105952,73818,0
2368,105931,73827,0
2356,105939,73869,0
2348,105984,73810,0
2356,105955,73819,0
2340,105941,73834,0
2346,105933,73880,0
2342,105964,73830,0
2348,105939,73808,0
2337,105936,73864,0
2352,105916,73869,0
2336,105982,73816,0
2330,105955,73804,0
2320,105961,73861,0
2312,105910,73875,0
2320,105986,73833,0
2296,105943,73817,0
2274,105956,73867,0
2216,105916,73888,0
2272,105985,73835,0
1505,105950,73829,0
2256,105970,73927,0
2272,105963,73916,0
2941,105999,73892,0
2952,105977,73860,0
2912,105978,73942,0
2864,105988,73901,0
2809,106029,73921,0
2768,105979,73883,0
2728,105973,73941,0
2656,106011,73906,0
2604,106018,73899,0
2548,105968,73875,0
2500,105979,73956,0
2470,106008,73912,0
2384,106021,73904,0
2336,105962,73884,0
2277,105980,73973,0
2234,105997,73921,0
2260,106001,73927,0
2233,105985,73919,0
2144,105979,73964,0
2124,106029,73922,0
2106,106014,73921,0
2090,105994,73916,0
2084,105950,73969,0
2066,106013,73927,0
2044,106008,73924,0
2012,105996,73922,0
2038,105967,73983,0
1252,106015,73947,0
2042,106020,73931,0
2048,105996,73937,0
2028,105962,74018,0
2098,106049,73980,0
2052,105996,73955,0
2284,106025,73988,0
2296,106015,73968,0
2312,105977,74030,0
2328,106056,73972,0
2328,106003,73969,0
2328,106033,73991,0
2328,105995,74039,0
2336,106042,73982,0
2328,106034,73981,0
2340,106011,74009,0
2337,105987,74035,0
2324,106033,73987,0
2324,106019,73973,0
2321,106011,74018,0
2278,105967,74048,0
2310,106062,73982,0
2304,106018,73972,0
2290,106025,74027,0
2276,105975,74002,0
2284,106076,74008,0
2276,106021,73986,0
2288,106009,74042,0
2284,106003,74006,0
2292,106073,74015,0
2280,106026,73976,0
2245,106033,74039,0
2289,106030,74020,0
1642,106075,74022,0
2312,106079,74109,0
2282,106053,74123,0
2340,106118,74073,0
2320,106078,74080,0
2354,106065,74131,0
2352,106114,74090,0
2352,106110,74069,0
2360,106089,74081,0
2360,106073,74134,0
2368,106117,74079,0
2432,106116,74099,0
2360,106087,74121,0
2360,106088,74146,0
2346,106127,74088,0
2352,106112,74101,0
2344,106094,74117,0
2400,106087,74169,0
2341,106126,74098,0
2340,106125,74096,0
2340,106113,74119,0
2304,106063,74144,0
2340,106141,74098,0
2328,106109,74096,0
2322,106111,74138,0
2338,106078,74156,0
2336,106147,74108,0
2320,106101,74112,0
2288,106113,74145,0
2321,106086,74164,0
1651,106137,74129,0
2336,106117,74107,0
2325,106103,74150,0
2297,106034,74118,0
2296,106137,74091,0
2288,106088,74052,0
2292,106092,74122,0
2368,106079,74083,0
2356,106093,74063,0
2360,106092,74073,0
2380,106024,74113,0
2344,106090,74032,0
2368,106067,74037,0
2354,106056,74061,0
2344,106032,74081,0
2348,106072,74013,0
2352,106044,74002,0
2346,106036,74024,0
2345,105992,74034,0
2338,106064,73983,0
2348,106040,73978,0
2348,106019,73986,0
2348,105996,74002,0
2352,106043,73963,0
2362,106032,73955,0
2352,105985,73950,0
2357,105972,73989,0
2376,106027,73912,0
2354,105968,73902,0
2360,105963,73933,0
2404,105936,73938,0
2322,105988,73885,0
2288,105972,73877,0
2337,105945,73873,0
1674,105927,73900,0
2322,105713,73557,0
2324,105807,73504,0
2340,105783,73498,0
2360,105733,73532,0
2360,105714,73533,0
2356,105776,73467,0
2336,105733,73471,0
2348,105736,73471,0
2340,105707,73504,0
2344,105745,73453,0
2330,105714,73428,0
2320,105712,73441,0
2320,105673,73484,0
2314,105722,73431,0
2328,105696,73410,0
2320,105693,73423,0
2320,105628,73447,0
2320,105720,73410,0
2314,105697,73382,0
2320,105664,73406,0
2309,105612,73408,0
2316,105699,73368,0
2312,105664,73356,0
2304,105668,73390,0
2322,105600,73374,0
2304,105716,73345,0
2281,105649,73325,0
2236,105646,73389,0
2273,105618,73371,0
1624,105703,73347,0
2316,105654,73325,0
2292,105636,73337,0
2288,105619,73252,0
2288,105641,73315,0
2298,105605,73309,0
2348,105666,73329,0
2368,105673,73290,0
2368,105645,73273,0
2368,105628,73331,0
2356,105615,73313,0
2354,105687,73289,0
2360,105655,73257,0
2357,105642,73323,0
2348,105653,73297,0
2356,105691,73310,0
2362,105646,73264,0
2336,105637,73343,0
2354,105662,73313,0
2360,105708,73302,0
2360,105675,73263,0
2346,105642,73348,0
2348,105682,73318,0
2362,105680,73323,0
2352,105654,73291,0
2352,105646,73358,0
2341,105682,73320,0
2336,105707,73325,0
2340,105655,73287,0
2336,105659,73354,0
2320,105661,73330,0
2282,105701,73345,0
2328,105659,73294,0
1562,105653,73356,0
2324,105682,73322,0
2322,105738,73401,0
2309,105685,73341,0
2370,105706,73365,0
2377,105727,73377,0
2364,105698,73385,0
2368,105704,73415,0
2376,105659,73420,0
2364,105741,73398,0
2368,105714,73399,0
2372,105702,73428,0
2356,105664,73440,0
2353,105749,73404,0
2352,105711,73401,0
2352,105730,73428,0
2348,105659,73450,0
2321,105753,73422,0
2328,105705,73395,0
2324,105700,73429,0
2336,105674,73426,0
2324,105772,73441,0
2320,105711,73383,0
2336,105728,73468,0
2344,105741,73440,0
2336,105773,73418,0
2338,105735,73382,0
2344,105749,73476,0
2328,105744,73454,0
2296,105784,73460,0
2349,105725,73397,0
1679,105739,73488,0
2368,105751,73464,0
2332,105743,73527,0
2330,105815,73531,0
2330,105776,73482,0
2344,105802,73514,0
2358,105763,73559,0
2385,105796,73521,0
2376,105821,73538,0
2378,105782,73487,0
2384,105770,73567,0
2378,105790,73541,0
2368,105822,73525,0
2362,105768,73497,0
2409,105774,73574,0
2345,105804,73541,0
2340,105818,73541,0
2340,105774,73505,0
2336,105789,73587,0
2344,105814,73546,0
2330,105820,73542,0
2314,105774,73524,0
2380,105779,73585,0
2332,105823,73544,0
2322,105825,73539,0
2322,105774,73506,0
2336,105780,73580,0
2325,105813,73568,0
2326,105807,73557,0
2308,105796,73537,0
2260,105783,73607,0
2310,105831,73542,0
1532,105799,73560,0
2312,105785,73580,0
2285,105843,73560,0
2272,105808,73534,0
2288,105790,73601,0
2364,105823,73601,0
2368,105761,73577,0
2400,105852,73576,0
2388,105796,73525,0
2376,105802,73604,0
2400,105799,73561,0
2392,105869,73593,0
2400,105803,73537,0
2360,105798,73607,0
2384,105801,73571,0
2368,105852,73569,0
2370,105793,73543,0
2376,105800,73615,0
2384,105831,73573,0
2384,105849,73586,0
2384,105806,73564,0
2400,105794,73628,0
2384,105834,73572,0
2388,105819,73584,0
2388,105808,73591,0
2372,105779,73615,0
2376,105823,73570,0
2364,105810,73571,0
2354,105790,73601,0
2322,105764,73612,0
