RED,IR
26107,30185
26106,30185
26106,30190
26107,30189
26109,30194
26109,30201
26115,30198
26111,30200
26118,30209
26117,30208
26115,30209
26123,30210
26118,30214
26118,30222
26120,30225
26125,30224
26113,30221
26121,30223
26111,30212
26112,30186
26095,30159
26087,30141
26080,30117
26070,30097
26065,30083
26061,30067
26055,30055
26057,30059
26052,30051
26051,30053
26061,30065
26062,30074
26068,30078
26067,30087
26067,30087
26067,30089
26069,30087
26073,30089
26069,30086
26074,30083
26071,30080
26070,30082
26068,30082
26070,30083
26067,30086
26072,30088
26071,30088
26072,30098
26071,30095
26072,30098
26072,30098
26073,30097
26073,30097
26073,30092
26076,30091
26067,30090
26073,30087
26074,30084
26074,30087
26069,30089
26072,30091
26072,30089
26074,30097
26073,30094
26076,30096
26076,30100
26076,30102
26076,30102
26075,30109
26075,30109
26078,30112
26081,30113
26075,30108
26076,30117
26077,30121
26081,30119
26079,30117
26080,30118
26081,30123
26082,30120
26085,30122
26087,30128
26087,30131
26086,30131
26086,30130
26086,30134
26082,30134
26085,30138
26084,30136
26082,30137
26082,30139
26081,30146
26091,30153
26090,30142
26087,30147
26088,30149
26091,30149
26092,30150
26090,30156
26092,30155
26092,30160
26090,30162
26096,30168
26100,30165
26095,30168
26095,30170
26094,30172
26094,30175
26104,30175
26094,30168
26093,30152
26082,30131
26072,30106
26065,30087
26056,30069
26053,30051
26045,30038
26042,30026
26040,30027
26041,30024
26042,30030
26045,30034
26047,30039
26049,30039
26049,30049
26056,30051
26054,30053
26055,30056
26051,30054
26055,30054
26058,30054
26055,30054
26052,30048
26051,30054
26053,30049
26054,30054
26056,30058
26056,30062
26056,30069
26065,30065
26059,30073
26063,30072
26062,30072
26061,30073
26064,30065
26062,30068
26059,30066
26058,30059
26058,30061
26059,30062
26060,30064
26060,30068
26058,30074
26065,30065
26053,30071
26062,30076
26060,30076
26057,30079
26065,30085
26065,30086
26067,30082
26063,30083
26066,30090
26066,30087
26065,30090
26072,30088
26065,30093
26071,30101
26068,30100
26065,30097
26068,30108
26071,30104
26072,30107
26064,30106
26073,30109
26067,30108
26076,30121
26073,30114
26079,30117
26076,30121
26076,30126
26079,30123
26079,30126
26083,30134
26079,30131
26084,30134
26081,30140
26085,30134
26079,30141
26084,30140
26088,30144
26086,30150
26086,30152
26088,30155
26094,30159
26091,30166
26095,30169
26093,30171
26093,30171
26094,30168
26091,30164
26085,30142
26077,30125
26062,30099
26056,30078
26049,30058
26042,30040
26041,30029
26034,30019
26031,30014
26034,30020
26039,30023
26041,30022
26049,30033
26044,30039
26042,30041
26047,30043
26053,30048
26052,30051
26053,30049
26050,30046
26048,30045
26040,30042
26046,30037
26049,30047
26045,30042
26050,30050
26049,30053
26056,30062
26054,30063
26053,30063
26057,30064
26061,30067
26061,30067
26060,30063
26058,30069
26060,30066
26057,30065
26056,30066
26056,30066
26055,30064
26055,30063
26057,30066
26059,30068
26058,30073
26062,30074
26059,30073
26065,30082
26062,30078
26064,30080
26063,30078
26066,30089
26069,30084
26066,30090
26062,30089
26068,30095
26067,30097
26064,30094
26068,30105
26066,30098
26069,30105
26067,30103
26068,30107
26070,30112
26074,30108
26073,30111
26073,30112
26072,30114
26073,30112
26075,30118
26073,30123
26076,30125
26076,30124
26075,30123
26080,30129
26081,30132
26079,30139
26075,30135
26079,30144
26083,30141
26082,30146
26086,30154
26086,30148
26086,30151
26085,30152
26087,30151
26081,30147
26091,30157
26081,30156
26092,30161
26088,30167
26088,30164
26089,30163
26087,30171
26083,30163
26085,30166
26086,30152
26077,30139
26067,30118
26058,30093
26050,30064
26043,30046
26031,30024
26034,30019
26025,30012
26031,30007
26033,30011
26030,30013
26035,30025
26036,30023
26041,30038
26043,30040
26043,30042
26045,30049
26044,30040
26045,30041
26045,30048
26045,30040
26047,30035
26039,30038
26045,30036
26042,30038
26041,30038
26048,30045
26049,30055
26051,30054
26057,30061
26050,30063
26049,30063
26048,30061
26049,30065
26056,30058
26057,30067
26061,30069
26061,30074
26062,30079
26062,30079
26061,30086
26064,30088
26065,30091
26067,30092
26068,30100
26071,30100
26068,30105
26070,30103
26069,30106
26068,30113
26072,30115
26075,30116
26073,30121
26077,30117
26075,30121
26078,30121
26079,30126
26082,30127
26077,30126
26076,30136
26074,30133
26082,30139
26077,30139
26083,30142
26079,30139
26083,30150
26079,30150
26086,30154
26083,30161
26088,30157
26090,30158
26091,30162
26091,30165
26090,30172
26092,30171
26091,30176
26099,30176
26094,30184
26098,30187
26106,30192
26103,30194
26093,30198
26106,30205
26105,30209
26103,30209
26104,30216
26113,30217
26115,30224
26118,30233
26124,30236
26117,30242
26116,30233
26116,30226
26105,30216
26103,30195
26091,30169
26086,30152
26082,30135
26072,30126
26066,30111
26072,30105
26070,30100
26070,30102
26069,30105
26078,30116
26077,30115
26082,30132
26084,30133
26086,30141
26084,30142
26090,30144
26091,30145
26090,30142
26093,30151
26087,30149
26090,30154
26091,30158
26095,30170
26099,30172
26103,30181
26107,30189
26109,30194
26108,30203
26109,30195
26112,30199
26112,30200
26115,30197
26110,30200
26110,30197
26113,30204
26108,30206
26113,30200
26114,30208
26112,30209
26115,30211
26118,30217
26118,30222
26120,30229
26125,30232
26122,30235
26129,30242
26129,30240
26133,30253
26132,30257
26131,30259
26139,30262
26140,30265
26134,30264
26142,30274
26144,30277
26142,30284
26147,30285
26144,30295
26150,30301
26154,30304
26153,30309
26155,30312
26160,30320
26155,30317
26159,30332
26161,30327
26165,30338
26167,30343
26168,30344
26173,30351
26171,30354
26179,30357
26177,30359
26181,30361
26175,30364
26181,30369
26176,30373
26178,30377
26181,30385
26184,30391
26183,30392
26183,30392
26185,30395
26187,30402
26187,30403
26186,30401
26185,30396
26177,30372
26170,30355
26163,30336
26150,30315
26144,30293
26142,30277
26143,30267
26134,30263
26133,30257
26131,30259
26132,30261
26135,30267
26146,30273
26142,30285
26145,30287
26150,30291
26149,30296
26148,30295
26153,30293
26149,30295
26152,30287
26153,30288
26152,30287
26153,30287
26146,30292
26151,30289
26152,30299
26154,30301
26158,30304
26163,30310
26156,30307
26159,30311
26153,30307
26158,30310
26155,30308
26160,30299
26156,30308
26155,30304
26154,30301
26158,30306
26157,30306
26151,30307
26158,30313
26161,30310
26161,30312
26162,30315
26161,30319
26161,30319
26164,30319
26162,30324
26163,30330
26167,30331
26164,30333
26165,30333
26166,30332
26169,30337
26167,30336
26167,30339
26170,30343
26165,30348
26171,30347
26176,30348
26178,30354
26171,30350
26179,30356
26172,30355
26179,30359
26175,30360
26175,30359
26177,30363
26177,30364
26175,30369
26180,30376
26176,30366
26177,30372
26177,30382
26177,30377
26177,30378
26182,30380
26184,30388
26185,30391
26185,30389
26182,30392
26192,30396
26189,30401
26186,30399
26191,30406
26196,30407
26192,30408
26194,30411
26196,30412
26190,30416
26194,30417
26189,30407
26188,30395
26173,30379
26169,30354
26159,30325
26156,30312
26147,30300
26141,30281
26143,30276
26144,30271
26143,30267
26139,30268
26142,30271
26147,30279
26147,30284
26149,30288
26154,30291
26149,30295
26147,30291
26150,30301
26154,30298
26151,30296
26146,30292
26153,30291
26152,30291
26150,30290
26156,30293
26153,30298
26153,30293
26157,30302
26154,30300
26163,30303
26158,30305
26157,30308
26160,30307
26158,30308
26153,30298
26156,30306
26152,30299
26149,30298
26151,30300
26155,30300
26156,30300
26158,30306
26157,30302
26159,30307
26161,30309
26155,30309
26157,30315
26160,30313
26162,30314
26166,30317
26162,30319
26160,30323
26168,30320
26164,30328
26161,30330
26164,30329
26164,30329
26163,30336
26168,30336
26171,30338
26168,30336
26169,30338
26160,30337
26171,30346
26175,30344
26171,30346
26170,30344
26174,30346
26172,30350
26171,30353
26173,30355
26176,30361
26176,30354
26177,30357
26173,30360
26177,30364
26178,30368
26171,30361
26178,30372
26179,30363
26176,30372
26179,30376
26179,30375
26187,30384
26180,30383
26187,30386
26182,30392
26180,30389
26189,30398
26181,30392
26178,30382
26180,30379
26176,30362
26165,30343
26159,30327
26156,30309
26147,30297
26148,30281
26135,30267
26140,30266
26136,30262
26145,30269
26142,30264
26147,30276
26145,30274
26150,30279
26144,30278
26153,30292
26146,30285
26151,30284
26149,30284
26151,30286
26147,30286
26146,30279
26149,30282
26148,30282
26146,30280
26156,30291
26148,30287
26154,30296
26150,30289
26157,30300
26157,30300
26152,30296
26154,30296
26151,30296
26149,30294
26151,30298
26152,30295
26152,30296
26155,30296
26155,30294
26154,30295
26152,30295
26158,30300
26154,30302
26159,30304
26156,30307
26157,30307
26160,30309
26164,30313
26159,30312
26161,30320
26157,30321
26164,30322
26167,30323
26157,30318
26168,30330
26169,30333
26167,30335
26171,30336
26167,30337
26166,30336
26170,30340
26167,30337
26168,30341
26175,30348
26174,30348
26175,30351
26175,30354
26175,30351
26178,30362
26172,30354
26180,30357
26179,30355
26171,30360
26182,30369
26181,30371
26179,30374
26189,30379
26183,30371
26182,30375
26188,30388
26185,30385
26184,30390
26193,30391
26186,30391
26182,30392
26191,30402
26189,30402
26183,30392
26181,30393
26178,30369
26169,30349
26161,30334
26153,30306
26150,30297
26143,30287
26147,30275
26137,30265
26143,30271
26143,30265
26140,30268
26150,30278
26147,30279
26150,30279
26148,30293
26153,30298
26156,30297
26152,30294
26157,30299
26155,30288
26153,30291
26155,30294
26149,30286
26154,30293
26154,30294
26154,30289
26166,30304
26156,30304
26164,30313
26164,30318
26157,30307
26169,30312
26158,30314
26151,30309
26161,30310
26156,30312
26158,30306
26163,30312
26157,30308
26161,30313
26161,30315
26158,30310
26165,30313
26165,30316
26165,30319
26158,30322
26165,30322
26159,30326
26166,30326
26171,30329
26165,30330
26163,30329
26162,30335
26164,30338
26173,30339
26167,30344
26174,30347
26169,30342
26175,30352
26172,30347
26177,30352
26175,30353
26174,30352
26180,30353
26175,30357
26173,30357
26179,30360
26172,30363
26177,30367
26180,30368
26176,30365
26183,30378
26177,30371
26184,30377
26177,30378
26187,30388
26181,30385
26192,30392
26187,30389
26187,30384
26191,30394
26183,30392
26190,30398
26194,30404
26188,30401
26196,30407
26186,30403
26193,30407
26195,30418
26193,30412
26193,30416
26195,30413
26190,30408
26179,30385
26180,30367
26163,30343
26165,30325
26152,30305
26148,30290
26147,30278
26144,30271
26137,30265
26143,30268
26139,30273
26143,30274
26145,30285
26146,30283
26153,30294
26152,30296
26147,30300
26154,30294
26156,30298
26151,30287
26158,30296
26154,30294
26148,30289
26152,30296
26156,30295
26153,30301
26153,30303
26161,30308
26159,30313
26156,30314
26158,30313
26162,30306
26158,30313
26153,30306
26157,30307
26154,30308
26153,30298
26157,30305
26160,30305
26151,30302
26160,30308
26155,30305
26158,30306
26155,30304
26157,30308
26155,30309
26157,30316
26158,30316
26158,30314
26161,30321
26154,30323
26161,30318
26160,30328
26158,30327
26161,30323
26169,30329
26161,30322
26167,30333
26164,30334
26164,30331
26172,30337
26169,30336
26172,30341
26165,30340
26170,30344
26170,30346
26166,30347
26167,30341
26170,30353
26170,30345
26168,30356
26171,30355
26168,30359
26176,30360
26172,30355
26175,30367
26179,30365
26174,30362
26175,30364
26178,30370
26178,30370
26177,30374
26177,30373
26182,30386
26185,30386
26180,30384
26181,30386
26183,30387
26182,30386
26181,30382
26177,30372
26168,30349
26169,30333
26155,30305
26151,30291
26140,30277
26142,30262
26137,30250
26129,30244
26133,30245
26130,30246
26137,30251
26135,30254
26140,30259
26144,30269
26139,30265
26144,30269
26144,30272
26141,30266
26148,30272
26141,30267
26145,30268
26140,30268
26144,30266
26147,30276
26143,30271
26150,30276
26147,30279
26156,30285
26146,30281
26156,30288
26146,30286
26149,30278
26154,30289
26148,30283
26145,30283
26153,30284
26143,30276
26154,30285
26148,30276
26154,30280
26150,30285
26153,30287
26153,30288
26152,30292
26152,30295
26158,30301
26158,30306
26157,30296
26164,30307
26154,30302
26162,30310
26155,30308
26156,30315
26164,30318
26156,30314
26167,30323
26164,30323
26163,30320
26175,30333
26163,30324
26172,30336
26163,30328
26168,30336
26168,30332
26169,30337
26169,30339
26171,30338
26174,30343
26172,30343
26175,30348
26171,30343
26177,30351
26169,30345
26179,30360
26175,30353
26179,30362
26178,30357
26181,30366
26186,30371
26183,30372
26177,30368
26177,30370
26189,30378
26181,30377
26187,30375
26188,30391
26185,30386
26188,30395
26185,30395
26195,30399
26189,30395
26185,30396
26193,30399
26181,30380
26175,30355
26171,30347
26154,30313
26156,30297
26137,30267
26139,30258
26125,30244
26133,30246
26126,30236
26135,30240
26133,30232
26134,30245
26132,30243
26144,30255
26138,30252
26147,30262
26140,30254
26143,30262
26144,30265
26141,30258
26135,30250
26141,30255
26136,30251
26142,30257
26141,30252
26143,30258
26143,30260
26146,30265
26137,30261
26145,30270
26150,30272
26146,30273
26142,30269
26146,30271
26143,30259
26146,30269
26146,30267
26144,30265
26142,30259
26142,30263
26140,30261
26142,30263
26141,30262
26144,30266
26143,30269
26144,30274
26144,30271
26145,30273
26148,30277
26148,30278
26146,30276
26150,30282
26148,30285
26149,30284
26146,30285
26152,30289
26150,30294
26153,30291
26157,30294
26154,30298
26149,30297
26151,30290
26153,30302
26149,30294
26148,30293
26152,30296
26149,30298
26150,30305
26146,30296
26159,30303
26153,30309
26151,30300
26150,30305
26156,30314
26155,30313
26157,30316
26156,30312
26155,30316
26161,30325
26162,30327
26167,30330
26159,30332
26161,30330
26160,30330
26157,30330
26162,30333
26160,30335
26165,30343
26165,30348
26160,30351
26164,30347
26170,30348
26166,30355
26169,30346
26165,30352
26169,30346
26152,30315
26152,30300
26140,30273
26128,30251
26122,30229
26120,30215
26115,30198
26112,30196
26109,30182
26117,30197
26111,30184
26117,30205
26115,30191
26113,30194
26114,30202
26119,30207
26122,30203
26123,30199
26115,30198
26115,30203
26112,30196
26113,30197
26112,30196
26121,30197
26112,30196
26113,30199
26125,30203
26129,30210
26125,30212
26130,30218
26129,30224
26129,30220
26129,30221
26131,30221
26136,30227
26133,30219
26130,30217
26133,30219
26130,30212
26127,30212
26131,30219
26131,30219
26132,30221
26136,30227
26136,30225
26142,30240
26144,30241
26140,30234
26139,30236
26132,30235
26140,30236
26142,30244
26145,30247
26144,30252
26145,30250
26143,30251
26148,30257
26143,30254
26145,30255
26145,30253
26145,30261
26145,30261
26145,30266
26152,30270
26152,30275
26151,30275
26152,30276
26157,30280
26155,30278
26156,30282
26157,30290
26156,30290
26161,30298
26164,30301
26163,30302
26162,30303
26167,30304
26166,30309
26167,30309
26166,30307
26171,30317
26170,30318
26171,30319
26169,30321
26172,30323
26172,30327
26176,30335
26175,30333
26174,30338
26174,30338
26179,30342
26178,30345
26173,30339
26174,30337
26170,30333
26167,30307
26150,30278
26143,30258
26133,30229
26123,30210
26118,30198
26115,30182
26116,30173
26113,30168
26119,30172
26114,30169
26117,30174
26113,30178
26123,30191
26124,30194
26121,30199
26129,30206
26131,30205
26131,30204
26127,30204
26131,30209
26127,30198
26125,30199
26127,30196
26126,30199
26128,30202
26134,30208
26134,30209
26132,30215
26134,30219
26136,30219
26138,30219
26138,30221
26139,30220
26135,30214
26126,30211
26131,30218
26140,30217
26139,30217
26133,30219
26137,30222
26134,30224
26135,30222
26137,30223
26134,30223
26134,30225
26133,30228
26135,30233
26136,30235
26137,30237
26135,30238
26138,30240
26139,30243
26144,30251
26142,30249
26148,30255
26142,30254
26150,30262
26149,30271
26151,30277
26152,30269
26154,30272
26152,30277
26156,30278
26154,30284
26153,30282
26156,30287
26154,30284
26154,30291
26160,30290
26158,30287
26156,30288
26157,30290
26153,30288
26157,30293
26165,30305
26166,30301
26159,30300
26165,30313
26169,30311
26164,30309
26165,30314
26163,30314
26169,30323
26171,30322
26170,30320
26167,30323
26172,30332
26174,30337
26175,30340
26175,30342
26169,30342
26174,30346
26179,30347
26178,30351
26173,30347
26174,30349
26169,30329
26155,30302
26153,30282
26143,30253
26133,30226
26124,30201
26117,30189
26112,30174
26112,30171
26109,30164
26111,30164
26113,30174
26116,30172
26117,30179
26118,30184
26122,30195
26131,30205
26128,30204
26124,30199
26127,30202
26124,30203
26128,30201
26125,30202
26121,30191
26121,30195
26128,30199
26127,30202
26131,30205
26124,30203
26123,30209
26129,30215
26134,30216
26126,30211
26127,30212
26126,30211
26122,30204
26126,30206
26125,30201
26124,30201
26126,30205
26130,30209
26125,30207
26129,30208
26126,30211
26126,30211
26131,30216
26132,30217
26131,30217
26132,30218
26132,30217
26132,30223
26135,30229
26136,30230
26133,30234
26139,30233
26132,30240
26136,30236
26137,30238
26134,30243
26136,30243
26138,30246
26137,30242
26138,30246
26140,30247
26136,30249
26132,30246
26138,30249
26138,30253
26137,30254
26139,30255
26142,30257
26140,30260
26141,30263
26144,30263
26141,30265
26141,30265
26142,30272
26141,30264
26145,30273
26146,30278
26145,30276
26143,30283
26142,30278
26134,30292
26157,30294
26152,30292
26152,30295
26154,30295
26156,30303
26156,30310
26166,30315
26167,30319
26165,30321
26163,30312
26160,30305
26155,30295
26146,30271
26134,30245
26122,30219
26110,30192
26106,30176
