RED,IR
75004,105727
75034,105720
74988,105801
74958,105752
75013,105734
74994,105750
75001,105753
74997,105750
75030,105689
74994,105753
74962,105716
74994,105732
74973,105773
74966,105769
75030,105726
75000,105662
75000,105788
74972,105717
75000,105690
75008,105755
75010,105716
74986,105713
74963,105760
75011,105724
75040,105665
74966,105768
74980,105736
74956,105696
74942,105711
74998,105720
74976,105665
74919,105721
75004,105714
75005,105754
75003,105715
75015,105753
74960,105724
74997,105769
75061,105710
74979,105717
74974,105761
75009,105740
74996,105740
74998,105732
75024,105723
75001,105702
74986,105773
74984,105727
75056,105702
74993,105781
74970,105765
75000,105728
75035,105670
74982,105752
74980,105741
75031,105724
74978,105750
74979,105716
74980,105702
75007,105770
75022,105732
74977,105768
75062,105748
74995,105722
75038,105744
74972,105777
74981,105711
75041,105720
74997,105778
74982,105789
74994,105734
75091,105698
75005,105748
74950,105756
75029,105748
75002,105772
74996,105726
75034,105727
75012,105795
74949,105738
75065,105720
75020,105776
74990,105754
75069,105756
74997,105783
75017,105745
75065,105739
75019,105733
75012,105825
74967,105735
75034,105728
75048,105736
75014,105786
75040,105790
75040,105713
75086,105731
75041,105776
75007,105762
75063,105728
75040,105791
74996,105734
75073,105755
75016,105792
74968,105734
75117,105744
75037,105755
75016,105765
75061,105751
75035,105694
75067,105792
75002,105734
75073,105783
75045,105795
75010,105757
75091,105750
75051,105783
75019,105802
75068,105766
75067,105794
75029,105733
75092,105771
75033,105809
75074,105780
75105,105750
75049,105746
75007,105797
75027,105775
75084,105758
75082,105783
75064,105801
75027,105772
75086,105741
75046,105776
75034,105758
75088,105754
75048,105803
75019,105756
75102,105740
75052,105768
75038,105765
75092,105779
75024,105786
75060,105739
75101,105748
75054,105786
75049,105800
75061,105771
75142,105743
75065,105799
75052,105798
75068,105768
75081,105710
75093,105801
75065,105756
75048,105769
75055,105753
75067,105754
75080,105746
75057,105760
75075,105782
75098,105743
75082,105791
75049,105770
75105,105788
75049,105793
75031,105770
75118,105759
75061,105735
75081,105841
75014,105760
75130,105754
75097,105763
75077,105767
75110,105781
75068,105746
75099,105798
75126,105750
75089,105777
75076,105800
75093,105770
75100,105788
75076,105755
75084,105790
75061,105741
75071,105808
75091,105750
75132,105746
75053,105798
75081,105763
75049,105758
75118,105753
75110,105769
75093,105749
75067,105816
75086,105758
75160,105756
75103,105840
75075,105788
75133,105745
75125,105799
75098,105772
75123,105753
75072,105830
75048,105781
75158,105758
75078,105789
75085,105818
75117,105769
75118,105732
75110,105814
75073,105782
75115,105810
75071,105816
75067,105779
75137,105766
75092,105821
75048,105806
75133,105767
75133,105771
75103,105800
75109,105849
75127,105773
75159,105782
75131,105795
75061,105785
75137,105799
75091,105813
75127,105817
75120,105772
75161,105782
75080,105849
75063,105803
75161,105788
75125,105749
75110,105854
75107,105801
75113,105738
75151,105856
75139,105787
75107,105788
75089,105852
75144,105800
75146,105739
75119,105845
75096,105818
75162,105795
75128,105841
75112,105772
75158,105809
75099,105789
75109,105820
75187,105839
75131,105771
75113,105833
75142,105829
75118,105835
75114,105775
75170,105790
75127,105854
75072,105804
75197,105794
75150,105835
75101,105808
75166,105806
75090,105812
75151,105827
75170,105788
75172,105786
75121,105855
75106,105828
75194,105806
75141,105775
75153,105878
75164,105821
75164,105777
75168,105850
75136,105803
75186,105807
75136,105860
75167,105802
75206,105776
75099,105789
75248,105855
75166,105819
75127,105815
75189,105811
75157,105844
75175,105842
75219,105824
75159,105869
75196,105820
75190,105825
75171,105834
75176,105897
75208,105818
75238,105779
75182,105865
75168,105883
75203,105796
75204,105881
75210,105836
75226,105815
75193,105908
75142,105839
75273,105849
75195,105879
75191,105870
75201,105877
75242,105823
75240,105881
75185,105852
75253,105897
75224,105882
75219,105884
75248,105855
75197,105902
75218,105827
75192,105876
75282,105868
75284,105829
75232,105937
75226,105881
75264,105836
75269,105928
75191,105885
75262,105920
75227,105912
75244,105935
75226,105871
75263,105873
75229,105946
75212,105889
75304,105881
75266,105868
75241,105945
75256,105927
75258,105836
75263,105932
75274,105885
75249,105854
75244,105958
75239,105894
75321,105833
75241,105910
75190,105918
75261,105895
75216,105925
75251,105902
75236,105841
75260,105930
75237,105889
75267,105928
75294,105871
75243,105840
75242,105984
75242,105891
75313,105854
75252,105930
75254,105918
75258,105872
75255,105960
75289,105900
75293,105842
75241,105973
75203,105911
75285,105908
75269,105902
75235,105911
75257,105937
75262,105858
75258,105947
75229,105871
75274,105904
75253,105937
75217,105913
75308,105905
75270,105837
75247,105946
75225,105898
75282,105893
75271,105911
75269,105873
75206,105917
75284,105884
75264,105919
75247,105878
75268,105883
75263,105891
75249,105945
75238,105881
75299,105874
75240,105942
75204,105930
75266,105879
75254,105922
75231,105873
75272,105907
75238,105936
75221,105894
75302,105893
75251,105898
75224,105921
75279,105889
75263,105869
75255,105915
75235,105875
75294,105893
75224,105919
75269,105883
75293,105870
75269,105916
75241,105908
75187,105885
75275,105861
75246,105906
75269,105883
75225,105945
75256,105887
75268,105830
75250,105916
75264,105909
75259,105828
75231,105912
75201,105875
75278,105872
75252,105913
75220,105893
75286,105851
75294,105826
75244,105903
75222,105908
75265,105876
75272,105900
75251,105865
75272,105874
75235,105840
75243,105911
75306,105873
75250,105851
75247,105938
75255,105856
75256,105834
75257,105861
75259,105886
75217,105906
75217,105848
75297,105861
75264,105811
75249,105933
75186,105879
75273,105875
75283,105874
75226,105852
75283,105891
75232,105905
75234,105871
75304,105854
75257,105888
75208,105891
75277,105873
75261,105899
75228,105863
75274,105877
75249,105905
75242,105915
75325,105861
75304,105827
75250,105930
75206,105868
75294,105877
75288,105866
75274,105885
75282,105889
75266,105819
75310,105891
75288,105843
75272,105903
75280,105895
75269,105890
75273,105911
75260,105863
75325,105877
75267,105923
75249,105888
75335,105871
75284,105823
75252,105955
75223,105897
75294,105888
75304,105909
75255,105893
75295,105918
75245,105881
75297,105935
75322,105858
75290,105840
75296,105960
75286,105896
75310,105911
75305,105879
75313,105901
75288,105927
75284,105910
75336,105881
75332,105830
75289,105935
75231,105892
75300,105897
75309,105886
75305,105817
75285,105910
75250,105904
75321,105896
75293,105889
75287,105916
75312,105893
75274,105934
75298,105877
75334,105885
75295,105931
75285,105904
75310,105891
75341,105874
75295,105938
75310,105908
75339,105891
75285,105914
75311,105876
75339,105885
75291,105908
75280,105953
75327,105878
75351,105832
75299,105933
75255,105899
75342,105864
75329,105939
75325,105883
75315,105939
75323,105905
75295,105899
75347,105900
75274,105885
75346,105918
75311,105907
75313,105919
75348,105879
75355,105871
75290,105950
75269,105883
75387,105887
75317,105895
75317,105931
75315,105891
75301,105836
75327,105952
75344,105873
75317,105884
75305,105957
75332,105887
75363,105820
75307,105937
75299,105906
75345,105898
75339,105923
75314,105875
75350,105880
75297,105865
75300,105950
75325,105883
75210,105860
75330,105870
75294,105930
75340,105935
75246,105893
75315,105911
75317,105899
75328,105926
75288,105923
75256,105901
75372,105889
75285,105901
75280,105917
75310,105893
75307,105848
75324,105929
75260,105881
75319,105887
75264,105896
75301,105905
75291,105875
75300,105855
75260,105938
75249,105877
75306,105816
75270,105907
75252,105888
75267,105831
75249,105903
75291,105862
75270,105815
75251,105908
75210,105860
75263,105825
75214,105826
75248,105855
75248,105825
75190,105854
75273,105859
75244,105805
75208,105907
75231,105853
75242,105823
75230,105890
75185,105827
75243,105835
75189,105872
75180,105839
75270,105814
75193,105880
75156,105865
75213,105829
75210,105867
75176,105826
75197,105834
75175,105786
75172,105880
75149,105803
75228,105784
75154,105859
75136,105842
75189,105815
75190,105832
75175,105796
75148,105808
75145,105816
75159,105821
75173,105734
75145,105810
75118,105818
75175,105786
75157,105821
75124,105789
75178,105813
75119,105844
75124,105794
75178,105786
75185,105756
75121,105843
75091,105798
75149,105792
75150,105802
75130,105809
75158,105822
75117,105751
75122,105828
75164,105786
75101,105778
75106,105816
75122,105787
75127,105741
75128,105813
75085,105783
75155,105798
75094,105808
75101,105780
75152,105761
75102,105807
75091,105829
75089,105750
75120,105780
75074,105766
75129,105781
75095,105817
75073,105773
75157,105746
75100,105792
75107,105803
75127,105727
75107,105806
75107,105757
75140,105762
75098,105814
75038,105754
75148,105762
75083,105758
75093,105828
75083,105783
75127,105735
75105,105792
75063,105781
75120,105802
75077,105803
75073,105773
75137,105774
75087,105809
75035,105789
75098,105772
75107,105775
75125,105737
75091,105789
75087,105829
75064,105757
75116,105792
75038,105755
75116,105796
75071,105795
75085,105817
75114,105754
75129,105744
75076,105817
75029,105771
75139,105779
75108,105788
75041,105792
75114,105784
75068,105809
75071,105767
75142,105740
75075,105811
75037,105766
75112,105763
75096,105787
75076,105787
75096,105770
75113,105732
75081,105782
75056,105752
75109,105759
75069,105797
75057,105756
75080,105743
75100,105744
75054,105803
75078,105809
75090,105703
75102,105786
75103,105753
75076,105718
75064,105825
75073,105763
75162,105725
75061,105793
75040,105802
75107,105761
75094,105751
75095,105786
75047,105740
75118,105771
75050,105781
75097,105778
75121,105737
75076,105775
75075,105802
75095,105764
75095,105741
75091,105767
75111,105791
75083,105760
75076,105785
75139,105763
75103,105697
75082,105751
75085,105755
75094,105744
75132,105690
75168,105756
75094,105721
75080,105815
75074,105746
75144,105733
75089,105812
75052,105781
75115,105762
75111,105789
75072,105759
75136,105771
75087,105807
75060,105754
75159,105760
75110,105796
75097,105845
75090,105784
75156,105743
75116,105790
75066,105769
75142,105785
75089,105798
75132,105809
75169,105749
75124,105752
75089,105844
75114,105793
75171,105727
75117,105775
75118,105751
75114,105803
75118,105791
75098,105762
75180,105754
75121,105838
75064,105792
75162,105763
75141,105791
75124,105835
75137,105804
75147,105760
75165,105810
75091,105781
75146,105811
75118,105827
75128,105808
75169,105767
75145,105750
75125,105826
75148,105779
75120,105808
75128,105775
75140,105786
75115,105844
75119,105793
75180,105802
75143,105779
75137,105840
75114,105805
75160,105786
75172,105815
75161,105754
75123,105843
75137,105794
75126,105793
75181,105779
75149,105785
75128,105845
75150,105790
75140,105767
75140,105793
75156,105795
75113,105805
75115,105815
75184,105787
75196,105730
75141,105849
75099,105804
75148,105785
75160,105764
75148,105809
75082,105801
75156,105800
75116,105800
75152,105809
75174,105778
75139,105778
75119,105838
75171,105795
75148,105772
75142,105842
75160,105786
75149,105807
75143,105800
75161,105739
75140,105782
75143,105831
75158,105794
75133,105792
75178,105837
75120,105786
75186,105802
75120,105853
75141,105818
75197,105799
75154,105733
75141,105868
75153,105795
75181,105726
75160,105818
75181,105794
75147,105762
75139,105830
75167,105777
75199,105757
75147,105856
75107,105789
75185,105788
75179,105819
75148,105813
75182,105831
75189,105757
75168,105845
75117,105799
75149,105789
75177,105815
75171,105816
75184,105805
75177,105829
75191,105813
75143,105871
75112,105788
75218,105789
75164,105823
75119,105829
75190,105823
75155,105838
75201,105833
75196,105793
75179,105785
75154,105841
75107,105786
75226,105792
75159,105819
75152,105842
75186,105800
75183,105763
75176,105823
75191,105801
75172,105768
75162,105845
75208,105797
75187,105733
75160,105865
75128,105811
75210,105791
75170,105825
75157,105809
75172,105811
75144,105854
75190,105827
75133,105798
75205,105806
75164,105848
75152,105802
75199,105811
75187,105763
75164,105873
75190,105835
75164,105786
75190,105836
75200,105778
75180,105785
75166,105876
75147,105807
75245,105802
75168,105848
75160,105829
75199,105818
75188,105753
75209,105832
75134,105808
75192,105837
75170,105840
75195,105834
75232,105801
75188,105771
75159,105877
75152,105837
75216,105804
75228,105835
75211,105830
75168,105843
75169,105832
75270,105802
75194,105831
75162,105848
75208,105828
75220,105778
75222,105865
75158,105829
75207,105846
75186,105836
75227,105877
75221,105827
75231,105801
75196,105892
75137,105838
75276,105807
75222,105857
75174,105854
75259,105822
75210,105888
75198,105826
75272,105822
75204,105905
75190,105859
75233,105831
75296,105799
75229,105876
75225,105865
75235,105839
75235,105879
75253,105831
75226,105833
75204,105884
75243,105831
75267,105850
75218,105855
75261,105857
75231,105861
75223,105851
75291,105829
75235,105829
75231,105907
75226,105837
75292,105815
75258,105871
75212,105852
75282,105880
75258,105808
75276,105889
75219,105832
75280,105885
75264,105897
75237,105854
75332,105849
75266,105849
75253,105873
75299,105859
75249,105876
75289,105855
75217,105858
75270,105895
75247,105876
75290,105805
75267,105819
75298,105874
75268,105918
75247,105915
75288,105860
75341,105828
75275,105921
75233,105886
75284,105862
75295,105873
75281,105865
75319,105887
75266,105908
75261,105866
75355,105882
75281,105884
75276,105925
75316,105876
75302,105839
75310,105911
75272,105886
75343,105888
75290,105913
75298,105887
75333,105870
75325,105850
75286,105957
75256,105894
75302,105932
75312,105834
75324,105908
75307,105912
75317,105851
75288,105883
75348,105879
75311,105948
75269,105891
75373,105901
75316,105903
75314,105903
75336,105899
75336,105850
75329,105933
75310,105876
75354,105921
75328,105913
75327,105938
75381,105886
75329,105831
75332,105962
75322,105891
75348,105834
75333,105926
75336,105890
75370,105880
75304,105939
75296,105873
75389,105863
75324,105932
75304,105894
75334,105905
75361,105876
75346,105883
75293,105940
75348,105907
75336,105943
75305,105873
75374,105885
75331,105956
75272,105892
75382,105887
75350,105923
75287,105900
75382,105911
75314,105915
75325,105888
75384,105878
75324,105935
75310,105911
75355,105918
75377,105850
75346,105917
75292,105908
75370,105886
75342,105921
75357,105917
75356,105885
75374,105882
75308,105921
75310,105902
75397,105861
75304,105894
75418,105804
75332,105916
75322,105852
75368,105880
75369,105868
75329,105897
75348,105956
75356,105882
75429,105846
75346,105922
75327,105924
75368,105899
75354,105881
75381,105935
75306,105873
75378,105902
